model,lookback,params,best_epoch,best_val_loss,rmse_val,mae_val,mape_val,mbe_val,abs_mbe_val,rmse_val_orig,mae_val_orig,mape_val_orig,mbe_val_orig,abs_mbe_val_orig,rank_rmse_val,rank_abs_mbe_val
lstm,6,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",180,0.05510690063238144,0.2859076414753417,0.28458562819870636,27.80161857082041,-0.28458562819870636,0.28458562819870636,182749.10537633175,181162.67776704137,95.64350761617584,-181162.67776704137,181162.67776704137,182749.10537633175,181162.67776704137
lstm,6,"{'hidden_size': 8, 'num_layers': 1, 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",180,0.05510690063238144,0.2859076414753417,0.28458562819870636,27.80161857082041,-0.28458562819870636,0.28458562819870636,182749.10537633175,181162.67776704137,95.64350761617584,-181162.67776704137,181162.67776704137,182749.10537633175,181162.67776704137
lstm,8,"{'hidden_size': 24, 'num_layers': 1, 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",10,0.001711483346298337,0.06743954493020995,0.06674416036692928,6.519693261164737,0.06674416036692928,0.06674416036692928,223139.11783281143,215581.88505774806,112.31364698278324,215581.88505774806,215581.88505774806,223139.11783281143,215581.88505774806
mlp,6,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",177,9.224497262039222e-06,0.003611192825290909,0.002749079440681856,0.26971131125823944,-0.0012718173733585081,0.0012718173733585081,7072.713373171181,5491.403078082774,3.0233532414721758,-2218.9164420130573,2218.9164420130573,7072.713373171181,2218.9164420130573
mlp,8,"{'hidden_size': 24, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",56,1.507880097051384e-05,0.003982902398734035,0.0031683539860002385,0.31110128794590725,-0.0017540308705203734,0.0017540308705203734,7636.203952839259,6263.308812207481,3.4755232736552664,-3218.155729271716,3218.155729271716,7636.203952839259,3218.155729271716
mlp,6,"{'hidden_size': 16, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",18,1.3240028238215018e-05,0.004210452640210554,0.003313627983976342,0.32429595251473436,0.002538054896271924,0.002538054896271924,9137.471274609226,7123.073092953606,3.8166512811182773,5602.303604840335,5602.303604840335,9137.471274609226,5602.303604840335
mlp,6,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",39,1.3918594049755484e-05,0.004868686771935097,0.003665439397872272,0.36046623677981154,-0.002501264499747058,0.002501264499747058,9146.20342865289,7034.705848528278,3.9774757596517283,-4433.660244061764,4433.660244061764,9146.20342865289,4433.660244061764
mlp,8,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",25,1.7484839190728962e-05,0.0048839416293917385,0.0042519456101919985,0.41695697309528273,-0.0010106268397205077,0.0010106268397205077,9604.65437763051,8593.038459138666,4.685634549374321,-1076.7902834199558,1076.7902834199558,9604.65437763051,1076.7902834199558
mlp,8,"{'hidden_size': 24, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",15,1.4739142898179125e-05,0.004653835624460656,0.004017054177636115,0.3921758531024893,-0.003565138863646289,0.003565138863646289,9897.50060852552,8421.736225188853,4.368838521686309,-7507.091221850407,7507.091221850407,9897.50060852552,7507.091221850407
mlp,8,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",29,1.743035863910336e-05,0.005789040799910895,0.004430459236407303,0.435483701451995,-0.002882555412375232,0.002882555412375232,10853.954250882043,8528.874993349184,4.784240166661299,-4860.874777952701,4860.874777952701,10853.954250882043,4860.874777952701
mlp,12,"{'hidden_size': 16, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",13,1.691211582510732e-05,0.004757191660352624,0.0037283202113519874,0.3625737340338643,-0.0016564729681842528,0.0016564729681842528,10866.187423904024,8202.240089549008,4.081287156729464,-4127.933611928151,4127.933611928151,10866.187423904024,4127.933611928151
mlp,12,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",22,3.3153872209368274e-05,0.005703619913815259,0.0052878590790220725,0.5178798184899047,0.00034011275855372336,0.00034011275855372336,11742.13045797697,11019.560242191415,5.911252388036013,2091.844690127361,2091.844690127361,11742.13045797697,2091.844690127361
mlp,12,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",37,3.8496982597280294e-05,0.006607686164276875,0.005002519287237939,0.49227586644056226,-0.004754197882735034,0.004754197882735034,11936.67510952229,9400.025794006124,5.338876052778372,-8869.426692912824,8869.426692912824,11936.67510952229,8869.426692912824
mlp,12,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",85,3.476603524177335e-05,0.006577880798136492,0.004737611337505343,0.4665881204819181,-0.0037558111420505245,0.0037558111420505245,11949.974892584283,8808.956158116083,5.05782284890721,-6520.572513106999,6520.572513106999,11949.974892584283,6520.572513106999
mlp,6,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",25,2.1802654373459518e-05,0.006122239195550104,0.005639022823948525,0.5505028577729804,0.0021014329918987553,0.0021014329918987553,13809.294921405557,12431.803061241226,6.4333869059214965,5978.501128295594,5978.501128295594,13809.294921405557,5978.501128295594
mlp,12,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",150,6.288045551627874e-05,0.007990882897477469,0.005669496643905547,0.5587321014651231,-0.004798183130347034,0.004798183130347034,14129.931982874385,10348.677890143614,5.980305061983012,-8323.410344349797,8323.410344349797,14129.931982874385,8323.410344349797
mlp,12,"{'hidden_size': 16, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",11,2.4288639906444587e-05,0.006736597195586409,0.005936777876936694,0.5790685437848788,-0.005936777876936694,0.005936777876936694,14391.88382292388,12398.261819434896,6.370528598408058,-12398.261819434896,12398.261819434896,14391.88382292388,12398.261819434896
mlp,12,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",21,4.869372787652537e-05,0.008016493355657451,0.006669125246130725,0.6550715409263091,-0.006669125246130725,0.006669125246130725,14727.832795161547,12752.566745888227,7.079978153179094,-12752.566745888227,12752.566745888227,14727.832795161547,12752.566745888227
mlp,12,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",115,8.811568841338158e-05,0.008906857410163456,0.006830011817392179,0.6719389560748579,-0.004456270026289721,0.004456270026289721,15958.669480013052,12849.36030600241,7.240332411238396,-6956.227593361227,6956.227593361227,15958.669480013052,6956.227593361227
mlp,12,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",43,9.058211435331032e-05,0.009126995647455217,0.006800129787212517,0.6698055325597764,-0.00525535075577428,0.00525535075577428,16023.319253881464,12481.414515653047,7.150699894917871,-8734.72992494772,8734.72992494772,16023.319253881464,8734.72992494772
mlp,12,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",46,6.042973109288141e-05,0.009278716363594317,0.00704426446323343,0.6934636629030921,-0.0068376931420200075,0.0068376931420200075,16258.419168649258,12935.619074816514,7.377528264857405,-12414.405312199586,12414.405312199586,16258.419168649258,12414.405312199586
mlp,12,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",52,9.328512533102185e-05,0.010075966061342246,0.007610389078722535,0.7483576843694798,-0.004953402566038867,0.004953402566038867,18301.16414527909,14345.699997656087,8.028172286472197,-7560.102767554922,7560.102767554922,18301.16414527909,7560.102767554922
mlp,8,"{'hidden_size': 24, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",27,2.4728851713007316e-05,0.008020537373883712,0.0067841015085492225,0.6607866223450944,0.0062907275685436526,0.0062907275685436526,18963.635422567273,15807.573261658279,8.009319707354976,14916.584036022035,14916.584036022035,18963.635422567273,14916.584036022035
mlp,12,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",32,7.688401092309505e-05,0.01033190937500178,0.008274100517535233,0.8123807276151547,-0.004034462856375476,0.004034462856375476,19407.58352915855,16050.584562948545,8.818097597078298,-5424.875376871974,5424.875376871974,19407.58352915855,5424.875376871974
mlp,12,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",23,0.0001617807283764705,0.01293566722361472,0.01016564562318234,1.001207872148719,-0.009435457276427051,0.009435457276427051,21956.941093148165,18221.046915209114,10.427918121799904,-16341.372252981853,16341.372252981853,21956.941093148165,16341.372252981853
mlp,12,"{'hidden_size': 24, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",13,5.526682434719987e-05,0.011590827026535723,0.011035514163100025,1.076651526930344,-0.011035514163100025,0.011035514163100025,24092.597516048834,22389.49562698356,11.55195647960536,-22389.49562698356,22389.49562698356,24092.597516048834,22389.49562698356
mlp,12,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",61,0.0001353082770947367,0.014706065558972135,0.012492763785170991,1.228193561347028,-0.012166744755827685,0.012166744755827685,25497.29396492516,22692.801691531215,12.733659812327708,-21864.655645732244,21864.655645732244,25497.29396492516,21864.655645732244
mlp,8,"{'hidden_size': 24, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",8,6.736733485013247e-05,0.012052009668698198,0.011035991000258228,1.0746871636894761,-0.011035991000258228,0.011035991000258228,25563.906596052897,22708.070737349743,11.493086645945016,-22708.070737349743,22708.070737349743,25563.906596052897,22708.070737349743
mlp,12,"{'hidden_size': 16, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",15,9.068259532796219e-05,0.014022840053250999,0.013196006702505847,1.28601184188366,-0.013196006702505847,0.013196006702505847,29157.479901558414,26671.013453073712,13.612692091352239,-26671.013453073712,26671.013453073712,29157.479901558414,26671.013453073712
mlp,8,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",11,7.00352102285251e-05,0.014910297695184807,0.014502176927649279,1.4154738281065398,-0.014502176927649279,0.014502176927649279,30233.12096559132,28775.672906653654,14.92201049575576,-28775.672906653654,28775.672906653654,30233.12096559132,28775.672906653654
mlp,12,"{'hidden_size': 24, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",8,0.00010520677460590377,0.014615382906429483,0.012763423593796275,1.240987697652093,-0.012613269971930286,0.012613269971930286,30766.49523038007,26172.02523512084,13.043760156047945,-25922.269857471045,25922.269857471045,30766.49523038007,25922.269857471045
mlp,8,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",83,6.65917614242062e-05,0.01723186556119748,0.016988545941435597,1.6626084370230048,-0.016988545941435597,0.016988545941435597,32711.90222609089,32390.85120298276,17.27652794148896,-32390.85120298276,32390.85120298276,32711.90222609089,32390.85120298276
mlp,8,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",19,4.897096732747741e-05,0.013656921272628034,0.011410050946724959,1.109499751616232,0.008265888405717115,0.008265888405717115,35931.13239026929,28192.984290024928,13.92900798623148,22568.571487109348,22568.571487109348,35931.13239026929,22568.571487109348
mlp,8,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",138,0.00011416948109399527,0.017977193355217625,0.01730880169781377,1.687948867987795,-0.01730880169781377,0.01730880169781377,36222.582707101144,34016.51052216988,17.494532229461747,-34016.51052216988,34016.51052216988,36222.582707101144,34016.51052216988
mlp,12,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",59,0.0001317705900873989,0.018739426277385743,0.018190792488180896,1.7747531020415854,-0.018190792488180896,0.018190792488180896,37369.90486746937,35461.161785962715,18.32169889400046,-35461.161785962715,35461.161785962715,37369.90486746937,35461.161785962715
mlp,12,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",30,7.769462536089122e-05,0.021444345781434063,0.021145117568098802,2.0681908869873444,-0.021145117568098802,0.021145117568098802,40194.64826997482,39635.520867426574,21.01589077239396,-39635.520867426574,39635.520867426574,40194.64826997482,39635.520867426574
mlp,8,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",27,4.0018465369939804e-05,0.021285555471593134,0.020872134255491993,2.0370789468774366,-0.020872134255491993,0.020872134255491993,41558.47343959082,39997.04495153046,20.74989818690336,-39997.04495153046,39997.04495153046,41558.47343959082,39997.04495153046
mlp,8,"{'hidden_size': 16, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",99,9.380829578731209e-05,0.022733919192896527,0.021320498274885913,2.076778284663794,-0.021320498274885913,0.021320498274885913,44845.92945854133,41130.10201298123,20.926735213191773,-41130.10201298123,41130.10201298123,44845.92945854133,41130.10201298123
mlp,8,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",62,8.360845095012337e-05,0.02328377856062347,0.022881096886717578,2.2333017395416386,-0.022881096886717578,0.022881096886717578,44967.8418020962,43348.98508329768,22.507206436339914,-43348.98508329768,43348.98508329768,44967.8418020962,43348.98508329768
mlp,6,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",138,0.00016469118418172002,0.0270275587233037,0.025601405190550586,2.4945542595947434,-0.025601405190550586,0.025601405190550586,51807.342922271055,48094.30836029079,24.565483303384354,-48094.30836029079,48094.30836029079,51807.342922271055,48094.30836029079
mlp,12,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",53,0.00024557142751291394,0.028453851261765306,0.028180012392126818,2.753643023448067,-0.028180012392126818,0.028180012392126818,52501.54738290103,51394.14004523383,26.98430104018342,-51394.14004523383,51394.14004523383,52501.54738290103,51394.14004523383
mlp,6,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",180,0.00018473854288458824,0.0274897115526534,0.026079541730009814,2.541263269203548,-0.026079541730009814,0.026079541730009814,52521.73790902057,48850.54365585708,24.96497599862499,-48850.54365585708,48850.54365585708,52521.73790902057,48850.54365585708
mlp,8,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",141,0.00025809305952861905,0.02795922184225737,0.02713871030720403,2.6470583450959753,-0.02713871030720403,0.02713871030720403,52965.15840851525,50369.60445172811,25.992333084754264,-50369.60445172811,50369.60445172811,52965.15840851525,50369.60445172811
mlp,6,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",143,0.00010282672883477062,0.031136312267351196,0.029757994698607227,2.9004786514385574,-0.029757994698607227,0.029757994698607227,58112.25491886283,54523.1544857392,27.953419130708912,-54523.1544857392,54523.1544857392,58112.25491886283,54523.1544857392
mlp,12,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",12,0.00039893490611575544,0.03625657879771658,0.03548642723473241,3.4627079907109075,-0.03548642723473241,0.03548642723473241,65286.186339667795,62774.382625687926,32.55404146671047,-62774.382625687926,62774.382625687926,65286.186339667795,62774.382625687926
mlp,12,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",83,0.0003054834087379277,0.036328073181519406,0.03563030390652348,3.4770546062724983,-0.03563030390652348,0.03563030390652348,65330.925502375874,62969.732285933846,32.682658182479294,-62969.732285933846,62969.732285933846,65330.925502375874,62969.732285933846
mlp,12,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",177,0.0003122697817161679,0.0365526148101006,0.03550944654854467,3.463510100916295,-0.03550944654854467,0.03550944654854467,65844.19941321113,62882.478073501945,32.483454991694124,-62882.478073501945,62882.478073501945,65844.19941321113,62882.478073501945
mlp,6,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",24,6.746351573383436e-05,0.023709682701826825,0.01962196624478312,1.9065685967903545,0.01949707241145442,0.01949707241145442,66881.19743161633,52822.30354026656,25.945992695338894,52615.55549057121,52615.55549057121,66881.19743161633,52615.55549057121
mlp,6,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",52,0.0002139611606253311,0.03720030674264149,0.035722515272223254,3.4827102811766695,-0.035722515272223254,0.035722515272223254,66908.75217047644,63196.456851835756,32.508535086479654,-63196.456851835756,63196.456851835756,66908.75217047644,63196.456851835756
mlp,8,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",20,0.00043908407678827643,0.03770278091357647,0.036522215890013476,3.56187747816914,-0.036522215890013476,0.036522215890013476,67534.42798943966,64318.45436741931,33.19484359686244,-64318.45436741931,64318.45436741931,67534.42798943966,64318.45436741931
mlp,12,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",76,0.0008033994818106294,0.03951386969866114,0.03883896498593022,3.790974912898691,-0.03883896498593022,0.03883896498593022,69694.79954449275,67379.6751854675,35.048380007949135,-67379.6751854675,67379.6751854675,69694.79954449275,67379.6751854675
mlp,6,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",176,0.0004892245051451027,0.04051310519305339,0.038789111661040085,3.7809834520309136,-0.038789111661040085,0.038789111661040085,71530.39489599245,67476.18403071401,34.66191161191022,-67476.18403071401,67476.18403071401,71530.39489599245,67476.18403071401
mlp,6,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",180,0.00029374301084317267,0.043407374755910444,0.041240570234381456,4.018806106837948,-0.041240570234381456,0.041240570234381456,75399.75278551773,70715.8995173426,36.24412706487441,-70715.8995173426,70715.8995173426,75399.75278551773,70715.8995173426
mlp,8,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",177,0.0003903319011442363,0.04381688012723377,0.04152175514610936,4.045835013513531,-0.04152175514610936,0.04152175514610936,75926.27039946585,71066.24572353525,36.388425270750105,-71066.24572353525,71066.24572353525,75926.27039946585,71066.24572353525
mlp,6,"{'hidden_size': 16, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",51,0.0005048427847214043,0.04782229898266276,0.04583696751507451,4.468337220753897,-0.04583696751507451,0.04583696751507451,80948.97067445841,76625.78048820593,39.43467116086398,-76625.78048820593,76625.78048820593,80948.97067445841,76625.78048820593
mlp,8,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",180,0.000731223204638809,0.04923358023755393,0.04757865695866277,4.639510439606957,-0.04757865695866277,0.04757865695866277,82666.23814526481,78851.4772370601,40.69947324465872,-78851.4772370601,78851.4772370601,82666.23814526481,78851.4772370601
mlp,12,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",14,0.0008691039984114468,0.05163551974285997,0.05042209355744054,4.919433434425583,-0.05042209355744054,0.05042209355744054,85407.36910344908,82287.99545529841,42.69193110214256,-82287.99545529841,82287.99545529841,85407.36910344908,82287.99545529841
mlp,8,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",178,0.0003336418594699353,0.052294897612002296,0.0496469053498142,4.837916715893898,-0.0496469053498142,0.0496469053498142,86305.98127530397,81173.2406009718,41.65076914692397,-81173.2406009718,81173.2406009718,86305.98127530397,81173.2406009718
mlp,12,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",7,0.0016523741651326418,0.0540434935703362,0.0531440588703983,5.1878101454823815,-0.0531440588703983,0.0531440588703983,87970.91470978588,85377.72180559876,44.51089465016794,-85377.72180559876,85377.72180559876,87970.91470978588,85377.72180559876
mlp,12,"{'hidden_size': 16, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",32,0.001194517477415502,0.05392305871541938,0.05295643834980657,5.168398437789828,-0.05295643834980657,0.05295643834980657,87984.3157226088,85255.79621159381,44.369154923964935,-85255.79621159381,85255.79621159381,87984.3157226088,85255.79621159381
mlp,8,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",47,0.000621459330432117,0.0541018689908947,0.05227411119850804,5.098170295112599,-0.05227411119850804,0.05227411119850804,88255.29872089859,84337.74520858536,43.62097557360936,-84337.74520858536,84337.74520858536,88255.29872089859,84337.74520858536
mlp,6,"{'hidden_size': 24, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.001, 'weight_decay': 0.0}",55,0.0010273806983605027,0.05640479064622221,0.054358026670538684,5.3000347744138,-0.054358026670538684,0.054358026670538684,91017.75756041972,86802.31220107786,44.79697266644503,-86802.31220107786,86802.31220107786,91017.75756041972,86802.31220107786
mlp,8,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",162,0.0011480299290269613,0.05950809209462315,0.057519275235258835,5.609355697877097,-0.057519275235258835,0.057519275235258835,94355.94830173167,90297.0973977938,46.70394876997205,-90297.0973977938,90297.0973977938,94355.94830173167,90297.0973977938
mlp,8,"{'hidden_size': 16, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",40,0.0008324082009494305,0.06216137464197931,0.05982275633724858,5.832636664956923,-0.05982275633724858,0.05982275633724858,97181.98679942609,92743.73263506778,47.88650966607669,-92743.73263506778,92743.73263506778,97181.98679942609,92743.73263506778
mlp,8,"{'hidden_size': 24, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",26,0.0017270728712901473,0.06464205626094137,0.06271978347214391,6.117791585402264,-0.06271978347214391,0.06271978347214391,99668.76917747602,95825.38796541313,49.68312016168735,-95825.38796541313,95825.38796541313,99668.76917747602,95825.38796541313
mlp,8,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",16,0.0016860885079950094,0.06461699999256001,0.06267168848427465,6.1126122511046965,-0.06267168848427465,0.06267168848427465,99713.81028148532,95816.99576812572,49.639920784125366,-95816.99576812572,95816.99576812572,99713.81028148532,95816.99576812572
mlp,12,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.1, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",33,0.001465456560254097,0.06649526656340579,0.06492608516129186,6.334796853803774,-0.06492608516129186,0.06492608516129186,101545.88366469936,98174.57471924185,51.035244411271094,-98174.57471924185,98174.57471924185,101545.88366469936,98174.57471924185
mlp,12,"{'hidden_size': 8, 'activation': 'tanh', 'dropout': 0.1, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",52,0.002986452542245388,0.07002658862809727,0.06878163247021367,6.713342454243873,-0.06878163247021367,0.06878163247021367,104949.24909394921,102027.41776843085,53.20212558197641,-102027.41776843085,102027.41776843085,104949.24909394921,102027.41776843085
mlp,8,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",177,0.0016340377042070031,0.0705125798908752,0.06818179516705206,6.649574864181515,-0.06818179516705206,0.06818179516705206,105379.4026096948,101193.08694725206,52.43624177933456,-101193.08694725206,101193.08694725206,105379.4026096948,101193.08694725206
mlp,8,"{'hidden_size': 8, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.0005, 'weight_decay': 0.0}",180,0.0006312305340543389,0.07108137470216358,0.06721673338326146,6.549377155146913,-0.06721673338326146,0.06721673338326146,105630.92969696416,99734.3341448468,51.26130377278946,-99734.3341448468,99734.3341448468,105630.92969696416,99734.3341448468
mlp,8,"{'hidden_size': 24, 'activation': 'tanh', 'dropout': 0.0, 'batch_size': 16, 'learning_rate': 0.0005, 'weight_decay': 0.0}",141,0.0015143249183893204,0.07121493957678042,0.06921868650826146,6.752902984756096,-0.06921868650826146,0.06921868650826146,105938.40888742906,102221.13132590332,53.11249776394514,-102221.13132590332,102221.13132590332,105938.40888742906,102221.13132590332
mlp,8,"{'hidden_size': 16, 'activation': 'relu', 'dropout': 0.0, 'batch_size': 32, 'learning_rate': 0.001, 'weight_decay': 0.0}",43,0.0008452525362372398,0.07233553768716214,0.06915712683113744,6.7409036702286125,-0.06915712683113744,0.06915712683113744,107034.74696131391,101912.08972153947,52.550030127033466,-101912.08972153947,101912.08972153947,107034.74696131391,101912.08972153947
